CollegeID,College Name,University,City,State
3223,Rayat-Bahra Royal Institute of Management and Technology,"Deen Bandhu Chhotu Ram University of Science and Technology, Murthal",Nagar,Haryana
3224,Ranippettai Engineering College,"Anna University, Chennai",Vellore,Tamil Nadu
3225,Ranganathan Engineering College,"Anna University, Chennai",Coimbatore,Tamil Nadu
3226,Ramgarhia Institute of Engineering and Technology,"IK Gujral Punjab Technical University, Jalandhar",Phagwara,Punjab
3227,Aurora's Research and Technological Institute,"Jawaharlal Nehru Technological University, Hyderabad",Warangal,Telangana
3228,Rama Institute of Engineering and Technology,"Gautam Buddha University, Greater Noida",Kanpur,Uttar Pradesh
3229,Rajdhani Institute of Technology and Management,"Rajasthan Technical University, Kota",Daloowala,Rajasthan
3230,Rajdhani Engineering College,"Rajasthan Technical University, Kota",Jaisinghpura at Roopwas,Rajasthan
3231,Rajas Institute of Technology,"Anna University, Chennai",Kothaigrammam,Tamil Nadu
3232,Quba College of Engineering and Technology,"Jawaharlal Nehru Technological University, Anantapur",Nellore,Andhra Pradesh
3233,Purandar College of Engineering and Management Research,"Savitribai Phule Pune University, Pune",Yewalewadi,Maharashtra
3234,Pulla Reddy Institute of Technology,"Jawaharlal Nehru Technological University, Hyderabad",Hanamkonda,Telangana
3235,Priyadarshini Indira Gandhi College of Engineering,"Rashtrasant Tukadoji Maharaj Nagpur University, Nagpur",Nagpur,Maharashtra
3236,Prabhat Engineering College,"Dr APJ Abdul Kalam Technical University, Lucknow",Kanpur Dehat,Uttar Pradesh
3237,Poojya Sane Guruji Vidya Prasarak Mandal's DN Patel College of Engineering,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",Untavad,Maharashtra
3238,Podhigai College of Engineering and Technology,"Anna University, Chennai",Pallipattu,Tamil Nadu
3239,Pink City Engineering College and Research Centre,"Rajasthan Technical University, Kota",Badanpura,Rajasthan
3240,Phaltan Education Society's College of Engineering,"Dr Babasaheb Ambedkar Technological University, Lonere",Thakurki,Maharashtra
3241,Panchkula Engineering College,"Kurukshetra University, Kurukshetra",Haripur,Haryana
3242,Pacific Institute of Technology,"Pacific University, Udaipur",Udaipur,Rajasthan
3243,Paavai College of Engineering,"Anna University, Chennai",Ananthakrishnarayasamudram,Tamil Nadu
3244,Northern Institute of Engineering Technical Campus,"Rajasthan Technical University, Kota",Baldeobas,Rajasthan
3245,North West Institute of Engineering and Technology,"Maharaja Ranjit Singh Punjab Technical University, Bathinda",Dhudike,Punjab
3246,North India Institute of Technology,"Dr APJ Abdul Kalam Technical University, Lucknow",Nekpur,Uttar Pradesh
3247,Narayanaguru College of Engineering,"Anna University, Chennai",Mancode,Tamil Nadu
3248,NSN College of Engineering and Technology,"Anna University, Chennai",Kakkavadi,Tamil Nadu
3249,MRK Institute of Technology,"Anna University, Chennai",Kattumannarkoil,Tamil Nadu
3250,Modern Institute of Technology and Management,"Biju Patnaik University of Technology, Rourkela",Bhubaneswar,Odisha
3251,Modern Institute of Engineering and Technology,"Kurukshetra University, Kurukshetra",Kurukshetra,Haryana
3252,MIET Kumaon,"Uttarakhand Technical University, Dehradun",Ansingh Nawar,Uttarakhand
3253,Maya Institute of Technology and Management,"Uttarakhand Technical University, Dehradun",Selakui,Uttarakhand
3254,Matu Ram Institute of Engineering and Management,"Maharshi Dayanand University, Rohtak",Rohtak,Haryana
3255,Mathuradevi Institute of Technology and Management,"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal",Indore,Madhya Pradesh
3256,Marudhar Engineering College,"Rajasthan Technical University, Kota",Bikaner,Rajasthan
3257,Manda Institute of Technology,"Bikaner Technical University, Bikaner",Bikaner,Rajasthan
3258,Malwa Institute of Science and Technology,"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal",Palakhedi,Madhya Pradesh
3259,Maheshwara Engineering College,"Jawaharlal Nehru Technological University, Hyderabad",Hyderabad,Telangana
3260,Mahendra Institute of Technology,"Anna University, Chennai",Tiruchengode,Tamil Nadu
3261,Maharishi Markandeshwar Group of Institutions,"Kurukshetra University, Kurukshetra",Karnal,Haryana
3262,Maharaja Institute of Technology,"Biju Patnaik University of Technology, Rourkela",Khordha,Odisha
3263,Maharaja College of Engineering,"Rajasthan Technical University, Kota",Debari,Rajasthan
3264,Maharaja Agrasen College of Engineering and Technology,"Dr APJ Abdul Kalam Technical University, Lucknow",Bagadpur Mafi,Uttar Pradesh
3265,Mahakal Institute of Technology and Science,"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal",Ujjain,Madhya Pradesh
3266,Leads Institute of Technology and Engineering,"Gujarat Technological University, Ahmedabad",Matar,Gujarat
3267,LDC Institute of Technical Studies,"Dr APJ Abdul Kalam Technical University, Lucknow",Soraon,Uttar Pradesh
3268,Kumaran Institute of Technology,"Anna University, Chennai",Nandiambakkam,Tamil Nadu
3269,Loknete Gopinathji Munde Institute of Engineering Education and Research,"Savitribai Phule Pune University, Pune",Nashik,Maharashtra
3270,Kodada Institute of Technology and Science for Women,"Jawaharlal Nehru Technological University, Hyderabad",Khanapuram,Telangana
3271,Kings Group of Institutions,"Maharaja Ranjit Singh Punjab Technical University, Bathinda",Barnala,Punjab
3272,Khurana Sawant Institute of Engineering and Technology,"Swami Ramanand Teerth Marathwada University, Nanded",Hingoli,Maharashtra
3273,Khalsa College of Engineering and Technology,"IK Gujral Punjab Technical University, Jalandhar",Amritsar,Punjab
3274,KC College of Engineering and Information Technology,"IK Gujral Punjab Technical University, Jalandhar",Nawanshahr,Punjab
3275,Karnal Institute of Technology and Management,"Kurukshetra University, Kurukshetra",Kunjpura,Haryana
3276,Karmayogi Engineering College,"Dr Babasaheb Ambedkar Technological University, Lonere",Khed Bhalawani,Maharashtra
3277,KORM College of Engineering,"Jawaharlal Nehru Technological University, Anantapur",Krishnapuram Village,Andhra Pradesh
3278,Kali Charan Nigam Institute of Technology,"Dr APJ Abdul Kalam Technical University, Lucknow",Banda,Uttar Pradesh
3279,Rajarshi Shahu College of Engineering,"Sant Gadge Baba Amravati University, Amravati",Buldana,Maharashtra
3280,Jogaiah Institute of Technology and Sciences,"Jawaharlal Nehru Technological University, Kakinada",Kalagampudi,Andhra Pradesh
3281,Jaipur Institute of Engineering and Technology,"Rajasthan Technical University, Kota",Nestiwas,Rajasthan
3282,Jagadambha College of Engineering and Technology,"Sant Gadge Baba Amravati University, Amravati",Yavatmal,Maharashtra
3283,JS Institute of Management and Technology,"JS University, Shikohabad",Shikohabad,Uttar Pradesh
3284,International Institute of Technology and Business,"Deen Bandhu Chhotu Ram University of Science and Technology, Murthal",Jhundpur,Haryana
3285,International Centre of Excellence in Engineering and Management,"Dr Babasaheb Ambedkar Marathwada University, Aurangabad",Aurangabad,Maharashtra
3286,Institute of Science and Technology,"Kurukshetra University, Kurukshetra",Yamuna Nagar,Haryana
3287,Infinity Management and Engineering College,"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal",Sagar,Madhya Pradesh
3288,Infant Jesus College of Engineering,"Anna University, Chennai",Thoothukudi,Tamil Nadu
3289,Indus Institute of Engineering and Technology,"Kurukshetra University, Kurukshetra",Kinana,Haryana
3290,Indira Gandhi Institute of Engineering and Technology,"APJ Abdul Kalam Technological University, Thiruvananthapuram",Ernakulam,Kerala
3291,IASSCOM Fortune Institute of Technology,"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal",Ratibad,Madhya Pradesh
3292,Himalayan Institute of Engineering and Technology,"Himachal Pradesh Technical University, Hamirpur",Kala Amb,Himachal Pradesh
3293,Hasvita Institute of Management and Technology,"Jawaharlal Nehru Technological University, Hyderabad",Secunderabad,Telangana
3294,Gurgaon College of Engineering,"Maharshi Dayanand University, Rohtak",Bilaspur Khurd,Haryana
3295,Gujarat Institute of Technical Studies,"Gujarat Technological University, Ahmedabad",Dalpur,Gujarat
3296,Gnanamani College of Technology,"Anna University, Chennai",Namakkal,Tamil Nadu
3297,Global Group of Institutions,"Dr APJ Abdul Kalam Technical University, Lucknow",Harikansh Garhi,Uttar Pradesh
3298,Garv Institute of Management and Technology,"Chhattisgarh Swami Vivekanand Technical University, Bhilai",Purai,Chhattisgarh
3299,VV College of Engineering,"Anna University, Chennai",Tirunelveli,Tamil Nadu
3300,Dr Navalar Nedunchezhiyan College of Engineering,"Anna University, Chennai",Thozhuthur,Tamil Nadu
3301,Dr Rizvi College of Engineering,"Dr APJ Abdul Kalam Technical University, Lucknow",Kaushambi,Uttar Pradesh
3302,Doaba Women Institute of Engineering and Technology,"IK Gujral Punjab Technical University, Jalandhar",Ghataur,Punjab
3303,Doaba Institute of Engineering and Technology,"IK Gujral Punjab Technical University, Jalandhar",Ghataur,Punjab
3304,DJR Institute of Engineering and Technology,"Jawaharlal Nehru Technological University, Kakinada",Velpuru,Andhra Pradesh
3305,DJR College of Engineering and Technology,"Jawaharlal Nehru Technological University, Kakinada",Vijayawada,Andhra Pradesh
3306,Desh Bhagat Foundation Group of Institutions,"Maharaja Ranjit Singh Punjab Technical University, Bathinda",Dagru,Punjab
3307,Coastal Institute of Technology and Management,"Jawaharlal Nehru Technological University, Kakinada",Vizianagaram,Andhra Pradesh
3308,Chintalapudi Engineering College,"Jawaharlal Nehru Technological University, Kakinada",Guntur,Andhra Pradesh
3309,CAPE Institute of Technology,"Anna University, Chennai",Tirunelveli,Tamil Nadu
3310,Bishamber Sahai Institute of Technology,"Uttarakhand Technical University, Dehradun",Roorkee,Uttarakhand
3311,Bipradas Pal Chowdhury Institute of Technology,,Nadia,West Bengal
3312,Biff and Bright College of Engineering and Technology,"Rajasthan Technical University, Kota",Padasoli,Rajasthan
3313,Bhubaneswar Institute of Technology,"Biju Patnaik University of Technology, Rourkela",Harapur,Odisha
3314,ASK College of Technology and Management,"Jawaharlal Nehru Technological University, Kakinada",Visakhapatnam,Andhra Pradesh
3315,Bharath Niketan Engineering College,"Anna University, Chennai",Thimarasanayakanoor,Tamil Nadu
3316,Bharat Institute of Technology,"Deen Bandhu Chhotu Ram University of Science and Technology, Murthal",Sonipat,Haryana
3317,BRM International Institute of Technology,"Biju Patnaik University of Technology, Rourkela",Bhubaneshwar,Odisha
3318,Bansal Institute of Research and Technology,"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal",Bhopal,Madhya Pradesh
3319,Bansal Institute of Engineering and Technology,"Dr APJ Abdul Kalam Technical University, Lucknow",Meerut,Uttar Pradesh
3320,Babulal Tarabai Institute of Research and Technology,"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal",Sironja,Madhya Pradesh
3321,Avanthis St Theressa Institute of Engineering and Technology,"Jawaharlal Nehru Technological University, Kakinada",Garividi,Andhra Pradesh
3322,Aryans College of Engineering,"IK Gujral Punjab Technical University, Jalandhar",Nepran,Punjab
3323,Arkay College of Engineering and Technology,"Jawaharlal Nehru Technological University, Hyderabad",Nizamabad,Telangana
3324,Arasu Engineering College,"Anna University, Chennai",Kallappuliyur,Tamil Nadu
3325,Apex Institute of Technology,"Dr APJ Abdul Kalam Technical University, Lucknow",Jafrabad,Uttar Pradesh
3326,Annapoorana Engineering College,"Anna University, Chennai",Periya Seeragapadi,Tamil Nadu
3327,Annamalaiar College of Engineering,"Anna University, Chennai",Devikapuram,Tamil Nadu
3328,Annai Teresa College of Engineering,"Anna University, Chennai",Tirunavalur,Tamil Nadu
3329,Amina Institute of Technology,"Jawaharlal Nehru Technological University, Hyderabad",Secunderabad,Telangana
3330,Vindhya Institute of Technology and Science,"Dr APJ Abdul Kalam Technical University, Lucknow",Allahabad,Uttar Pradesh
3331,AR College of Engineering and Technology,"Anna University, Chennai",Tirunelveli,Tamil Nadu
3332,Rajshree Institute of Management and Technology,"Dr APJ Abdul Kalam Technical University, Lucknow",Bareilly,Uttar Pradesh
3333,RSR Rungta College of Engineering and Technology,"Chhattisgarh Swami Vivekanand Technical University, Bhilai",Bhilai,Chhattisgarh
3334,Guru Nanak Institute of Engineering and Management,"IK Gujral Punjab Technical University, Jalandhar",Bassi Babu Khan,Punjab
3335,HR Institute of Engineering and Technology,"Dr APJ Abdul Kalam Technical University, Lucknow",Ghaziabad,Uttar Pradesh
3336,Maharana Pratap College of Engineering,"Dr APJ Abdul Kalam Technical University, Lucknow",Mandhana,Uttar Pradesh
3337,Shri Rawatpura Sarkar Institute of Technology -2,"Chhattisgarh Swami Vivekanand Technical University, Bhilai",Naya Raipur,Chhattisgarh
3338,Amrita Center for Nanosciences and Molecular Medicine,"Amrita Vishwa Vidyapeetham, Coimbatore",Ernakulam,Kerala
3339,PRIST University,"Ponnaiyah Ramajayam Institute of Science and Technology, Thanjavur",Thavalakuppam,Puducherry
3340,Rajiv Gandhi College of Engineering,"Savitribai Phule Pune University, Pune",Ahmednagar,Maharashtra
3341,Sri Sai University,,Gangoh,Himachal Pradesh
3342,Arya Institute of Engineering Technology and Management,"Rajasthan Technical University, Kota",Sodala,Rajasthan
3343,St Thomas College of Engineering and Technology,"APJ Abdul Kalam Technological University, Thiruvananthapuram",Mattannur,Kerala
3344,Alpha College of Engineering and Technology,"Pondicherry University, Puducherry",Kanniyakoil,Puducherry
3345,Tamil Nadu Dr J Jayalalithaa Fisheries University,,Nagapattinam,Tamil Nadu
3346,Central Institute of Plastics Engineering and Technology,,Mysuru,Karnataka
3347,Modern Group of Colleges,"IK Gujral Punjab Technical University, Jalandhar",Pandori,Punjab
3348,Sou Venutai Chavan Polytechnic,,Pune,Maharashtra
3349,Dr DY Patil Polytechnic,,Pune,Maharashtra
3350,Acharya Shrimannarayan Polytechnic,,Wardha,Maharashtra
3351,DKTE Society's Yashwantrao Chavan Polytechnic,,Ichalkaranji,Maharashtra
3352,Ganga Memorial College of Polytechnic,,Nalanda,Bihar
3353,Shri Ram Polytechnic,,Madhubani,Bihar
3354,Government Polytechnic College,"Chhattisgarh Swami Vivekanand Technical University, Bhilai",Ambikapur,Chhattisgarh
3355,Agnel Polytechnic,,Goa,Goa
3356,Government Polytechnic,"Gujarat Technological University, Ahmedabad",Valsad,Gujarat
3357,Government Polytechnic,"Gujarat Technological University, Ahmedabad",Himmatnagar,Gujarat
3358,Government Polytechnic,"Gujarat Technological University, Ahmedabad",Porbandar,Gujarat
3359,Government Polytechnic,"Gujarat Technological University, Ahmedabad",Junagadh,Gujarat
3360,Bhailalbhai and Bhikhabhai Institute of Technology,"Gujarat Technological University, Ahmedabad",Anand,Gujarat
3361,Sri Ramakrishna Polytechnic College,,Coimbatore,Tamil Nadu
3362,Nandha Polytechnic College,,Perundurai,Tamil Nadu
3363,SKDAV Government Polytechnic,,Rourkela,Odisha
3364,Utkal Gourav Madhusudan Institute of Technology,,Rayagada,Odisha
3365,Government Polytechnic,,Angul,Odisha
3366,Chandigarh Polytechnic College,,Gharuan,Punjab
3367,Adesh Polytechnic College,,Marh Mallu,Punjab
3368,DRR Polytechnic,,Davanagere,Karnataka
3369,Kala Vidya Mandir Institute of Technology,,Mumbai,Maharashtra
3370,Shri Sureshchandra Dhariwal Polytechnic,,Mumbai,Maharashtra
3371,Government Polytechnic,,Nanded,Maharashtra
3372,Government Polytechnic,,Jhansi,Uttar Pradesh
3373,Government Polytechnic,,Chamari,Uttar Pradesh
3374,IMS Polytechnic,,Gajraula,Uttar Pradesh
3375,Jhunjhunwala PG College Faculty of Engineering and Technology,,Faizabad,Uttar Pradesh
3376,Umrao Technological Institute Polytechnic,,Mathurapur,Uttar Pradesh
3377,Ambition Institute of Technology,,Varanasi,Uttar Pradesh
